dir,date,result,note
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.8-mass0.3-mh10-co1.5-phase45,2023-6-29-1:54:10,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co1.5-phase45,2023-6-29-1:26:56,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.8-mass0.3-mh10-co1.5-phase120,2023-6-29-1:57:16,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.8-mass0.3-mh10-co1.5-phase140,2023-6-29-1:58:12,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.8-mass0.3-mh10-co1.5-phase90,2023-6-29-1:55:35,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.8-mass0.3-mh10-co1.5-phase140,2023-6-29-0:50:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co0.5-phase140,2023-6-29-1:40:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq84-sep0.5-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-29-2:16:17,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co1.5-phase120,2023-6-29-1:40:35,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq59-sep1.0-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-29-2:45:22,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq59-sep1.0-rad1.0-mass1.0-mh3-co0.5-phase90,2023-6-29-2:50:1,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq59-sep1.0-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-29-2:54:22,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq34-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase90,2023-6-29-3:6:14,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq84-sep0.5-rad1.0-mass1.0-mh3-co0.5-phase120,2023-6-29-2:43:5,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq34-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase120,2023-6-29-3:7:56,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq84-sep0.5-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-29-2:44:15,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq34-sep3.0-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-29-3:9:32,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq19-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-29-3:11:4,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq59-sep1.0-rad1.0-mass1.0-mh3-co0.5-phase45,2023-6-29-2:47:37,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq19-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase45,2023-6-29-3:12:20,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq19-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-29-3:16:25,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq59-sep1.0-rad1.0-mass1.0-mh3-co0.5-phase120,2023-6-29-2:53:24,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co0.5-phase90,2023-6-29-1:30:22,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co0.5-phase45,2023-6-29-3:41:28,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co0.5-phase90,2023-6-29-3:45:19,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co0.5-phase120,2023-6-29-3:46:43,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co0.5-phase0,2023-6-29-3:48:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co0.5-phase0,2023-6-29-3:35:27,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co0.5-phase140,2023-6-29-3:47:35,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co0.5-phase90,2023-6-29-3:55:8,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co1.5-phase0,2023-6-29-3:50:7,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co0.5-phase120,2023-6-29-3:57:39,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co1.5-phase45,2023-6-29-3:52:15,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co0.5-phase45,2023-6-29-3:51:26,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co0.5-phase140,2023-6-29-3:58:47,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase0,2023-6-29-4:1:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co1.5-phase90,2023-6-29-3:57:11,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co1.5-phase120,2023-6-29-3:58:36,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase45,2023-6-29-4:3:58,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase90,2023-6-29-4:5:36,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co1.5-phase45,2023-6-29-3:44:33,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase120,2023-6-29-4:7:14,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.9-mass5.0-mh1-co0.5-phase140,2023-6-29-4:10:24,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.9-mass5.0-mh1-co1.5-phase140,2023-6-29-3:59:44,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co1.5-phase120,2023-6-29-3:46:56,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperJup-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.9-mass5.0-mh1-co1.5-phase90,2023-6-29-3:46:34,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar3000-Rstar0.2-Teq84-sep0.5-rad1.0-mass1.0-mh3-co0.5-phase45,2023-6-29-2:26:46,FAILED,division by zero 
