"wavelength [um]" "planet flux [ergs/cm2/s/cm]" "star flux [ergs/cm2/s/cm]" albedo "planet-star contrast"
1.7173083998879997 46961.58894357573 87756084558522.88 4.27623382347748e-05 5.351376964893862e-10
1.7138772142738379 42342.71267764618 88479903774205.42 3.824106118074674e-05 4.785573997198488e-10
1.7104528841753888 73187.55647801029 86963058961081.97 6.725093691552145e-05 8.415936301270571e-10
1.7070353958953184 59411.143598933064 89864975665222.77 5.282911684131987e-05 6.611156700276595e-10
1.7036247357636596 47515.15201858982 90517782802748.67 4.1946344077191314e-05 5.249261586768227e-10
1.7002208901377582 41402.5940089669 91049693047266.7 3.633665666359324e-05 4.547252453390868e-10
1.6968238454022184 66768.61475089367 91725846703909.95 5.816698268779665e-05 7.279149460066805e-10
1.6934335879688471 45521.67607765345 92378188178966.83 3.937718838847983e-05 4.92775155856738e-10
1.6900501042766019 53814.74190511912 92617561344895.31 4.643054907003225e-05 5.810425271803506e-10
1.6866733807915337 121048.64683316227 92877002687633.6 0.00010414721162727646 1.3033220639158253e-09
1.6833034040067354 98566.41441274859 91306152071633.38 8.626305153436075e-05 1.079515587683722e-09
1.6799401604422866 163236.9902614468 88696419585910.83 0.00014706468232291816 1.8404011235576023e-09
1.6765836366451994 84488.02138506899 92148788962823.22 7.326581870180081e-05 9.168652386647761e-10
1.6732338191893648 113992.49199786267 95493904352423.33 9.538860490555241e-05 1.193714853014803e-09
1.6698906946754999 145290.47487665026 96803544874528.16 0.0001199338517456038 1.5008796946947386e-09
1.6665542497310935 46404.233683538994 95776704196939.12 3.8716279483513704e-05 4.84504390421716e-10
1.6632244710103523 179467.42511648563 98272132205647.73 0.00014593220758034737 1.8262290752064456e-09
1.6599013451941478 156516.20001276743 98868339220637.11 0.00012650216427659232 1.5830770623493724e-09
1.6565848589899639 130620.40416405005 99145830395939.12 0.00010527674968922353 1.3174573619729355e-09
1.653274999131842 140240.84952944733 99223887925256.66 0.0001129416668982573 1.4133778917742863e-09
1.6499717523803301 80290.21345445838 100748636188517.78 6.36823873482554e-05 7.96935983373728e-10
1.6466751055224274 113562.4237323023 99910772099690.27 9.082768335494865e-05 1.13663843593352e-09
1.6433850453715333 219060.34115989623 100060713504051.73 0.00017494279617478312 2.189274226502751e-09
1.6401015587673946 137329.3291255356 92992959862276.44 0.00011800736874744487 1.476771245145028e-09
1.6368246325760514 151576.3207642784 101556900209953.44 0.00011926632133207563 1.492526066184744e-09
1.6335542536897856 241091.25201157614 102297471810912.61 0.00018832694051097666 2.3567664747102544e-09
1.6302904090270687 200139.9864310112 103762191564037.39 0.00015413122479197576 1.9288334547896836e-09
1.6270330855325092 295223.80096335936 105920856353525.31 0.0002227233670712251 2.7872112360762043e-09
1.6237822701767999 385686.9520289759 105967475478427.86 0.0002908427605563552 3.639672930657779e-09
1.6205379499566666 493518.58869209944 106734798452935.86 0.00036948208046843055 4.6237833944073436e-09
1.6173001118948147 411360.12384870515 106903838846846.61 0.0003074856048254159 3.847945296314672e-09
1.6140687430398803 626145.6700239321 106403339570158.69 0.00047023615990991735 5.884643024865524e-09
1.6108438304663741 644986.3449373576 104887820484804.81 0.0004913843929662809 6.149296857882535e-09
1.6076253612746332 714234.8082376336 108528504507454.19 0.0005258877960714769 6.581080348237701e-09
1.6044133225907677 794053.9717088888 109910407094940.53 0.000577307374681645 7.224556733949548e-09
1.6012077015666104 851709.3576751917 110016361743506.61 0.0006186286647596095 7.741660823695265e-09
1.5980084853796641 778697.1482821456 110742610235221.2 0.0005618879621812785 7.031594673704778e-09
1.5948156612330515 893305.3050411292 111767913066391.94 0.0006386731676820531 7.992502324978472e-09
1.5916292163554635 760188.3950051698 111002835004147.75 0.0005472465899676814 6.848369187838891e-09
1.588449138001107 607442.4108776349 104692554044293.84 0.0004636446097665083 5.802154856405883e-09
1.5852754134496563 727926.1621648334 111538628603341.94 0.0005215043405908958 6.526224782209875e-09
1.5821080300062005 432210.8288687559 112397391584574.61 0.00030728071913037276 3.8453813097925345e-09
1.578946975001193 638734.2377299439 113963686906475.3 0.00044786755777154316 5.604717213599131e-09
1.5757922357904017 611497.6035385769 114264255632062.1 0.0004276419133637047 5.351608866272552e-09
1.5726437997548566 501410.95052046847 114218063367437.36 0.0003507962335069628 4.389944425055071e-09
1.569501654300801 454351.5468039803 114055001740130.92 0.00031832707219694057 3.983617902520395e-09
1.5663657868596406 408113.712256474 116947279909943.72 0.00027886047410048285 3.4897238530964172e-09
1.5632361848878933 432764.6187507113 117795839413935.44 0.0002935740710619443 3.6738531760020258e-09
1.5601128358671383 376266.9061251455 117634012732310.6 0.00025559891733656424 3.1986234030916133e-09
1.5569957273039674 326379.60140447045 115513840972551.38 0.0002257796951003675 2.8254588251638644e-09
1.5538848467299335 241190.8373794299 115202258167781.11 0.00016729991204666783 2.093629423723261e-09
1.550780181701502 274441.3116394117 119900924033201.36 0.00018290385356965668 2.2889007224282703e-09
1.5476817198000008 251156.97352802148 115040931324845.44 0.00017445714125175355 2.1831966295441405e-09
1.5445894486315692 333846.41342627106 118509610202563.45 0.00022510702305585033 2.8170408531058497e-09
1.5415033558271103 245116.86636496213 118976654856668.28 0.00016462937943511686 2.060209766867757e-09
1.5384234290422412 233140.00537642723 119197525199226.3 0.00015629513609280823 1.955913136508144e-09
1.535349655957242 183146.67473525106 122257532485392.16 0.00011970693497969506 1.4980400063050036e-09
1.5322820242770074 277584.08486904186 123252856412272.17 0.00017996724523586707 2.252151333033147e-09
1.5292205217309998 218039.16258376322 123120112955765.14 0.00014151464933117376 1.7709467393203319e-09
1.5261651360731956 147557.54554611346 124041570112866.73 9.505830524195373e-05 1.189581407360849e-09
1.5231158550820405 214586.44052463394 124288467114453.66 0.000137964497529757 1.7265193264233236e-09
1.520072666560398 223115.1087020526 124705021226287.48 0.000142968690464408 1.7891429431473488e-09
1.5170355583355022 147965.66441049875 120273107956909.05 9.830787630713239e-05 1.230247284068782e-09
1.5140045182589077 140233.81327132406 126575775479857.6 8.853154559241586e-05 1.1079040419834514e-09
1.5109795342064425 84951.9146260629 127843080837700.5 5.3099672533162476e-05 6.645014659331556e-10
1.5079605940781582 149541.68328445576 127744017483050.14 9.354435696312515e-05 1.1706355117905845e-09
1.5049476857982818 137007.94862286086 122917157381346.97 8.906952887618938e-05 1.1146364880355768e-09
1.5019407973151684 150470.5282383803 113732112558545.7 0.0001057217245601223 1.323025879440363e-09
1.4989399166012518 195327.7325606448 129754687229915.81 0.00012029200201774444 1.505361669243889e-09
1.4959450316529976 94728.52152370839 130280730628865.6 5.810272124192675e-05 7.271107635523185e-10
1.4929561304908536 147387.6383313692 131421797210827.58 8.961682584205382e-05 1.1214854876389275e-09
1.4899732011592037 143093.1475855319 129835803923910.31 8.806843216617544e-05 1.1021085344793721e-09
1.4869962317263183 154922.26903604984 130299468288612.6 9.50095158661394e-05 1.1889708459354406e-09
1.4840252102843077 242375.08716211395 132250081521773.16 0.00014644951213965468 1.8327027429636044e-09
1.4810601249490745 149170.64521085442 133612847841512.4 8.921359636129509e-05 1.1164393815465726e-09
1.4781009638602651 270861.0399227424 134217041257104.27 0.00016126301684784707 2.0180823342982567e-09
1.475147715181224 189532.33774178175 135222286233528.98 0.00011200333242586605 1.4016353592370067e-09
1.4722003670989436 187483.92465226428 135675737880783.22 0.00011042254268969558 1.3818529943577999e-09
1.4692589078240208 217219.47826607674 136439169591390.95 0.0001272200606151876 1.5920609815832746e-09
1.4663233255906063 249961.05851276877 137172337787479.95 0.00014561352463836701 1.8222410038679338e-09
1.4633936086563593 247807.57066257496 137723950877316.9 0.00014378083347659198 1.7993062868441772e-09
1.4604697453024007 397706.6653544896 138163615129017.05 0.00023001972545404672 2.878519536298406e-09
1.4575517238332651 651938.6749782382 134666681016135.64 0.0003868498993742015 4.841128258742216e-09
1.454639532576855 449834.38655670563 139532534624037.8 0.00025761613908037006 3.2238673780904067e-09
1.4517331598843939 454167.9720435024 140123886210513.52 0.00025900027805693404 3.2411888103159536e-09
1.4488325941303792 362232.83832107764 141097397382492.5 0.00020514678501122388 2.5672538618066944e-09
1.4459378237125364 389292.6646342627 141580981911120.72 0.00021971879062476361 2.7496112781492515e-09
1.4430488370517722 307560.95715909055 129999569867178.44 0.00018905370280704656 2.36586134456697e-09
1.4401656225921282 379292.09812590753 142415454376108.84 0.00021282006654419565 2.663279064673871e-09
1.4372881688007353 447415.2218699238 143873177024749.0 0.0002485002448942636 3.109788990014168e-09
1.434416464167767 293069.29465023655 143304522713316.78 0.0001634204196841191 2.0450805676002762e-09
1.4315504972063928 406018.7612661401 144452667084960.56 0.00022460345702169618 2.8107391123996217e-09
1.4286902564527337 279630.3143312438 145005541947227.94 0.00015409748456956512 1.9284112219173666e-09
1.4258357304658151 308055.4212454948 146085850162090.88 0.000168506478680878 2.108728674979056e-09
1.422986907827522 290455.97520277643 143953455639458.7 0.0001612330687007125 2.0177075563246177e-09
1.420143777142552 158911.65073381615 146437150993588.0 8.671622580119469e-05 1.0851867142701674e-09
1.417306327038371 240104.36745146196 147911315805223.0 0.0001297163018828148 1.6232995166349773e-09
1.4144745461651673 217014.14488104853 149116661554742.03 0.00011629412335106852 1.4553312997916115e-09
1.4116484231958066 228785.03363096045 146107371411556.72 0.00012512710102147027 1.5658692057809763e-09
1.408827946825785 176687.80494181503 150136718810598.75 9.404063533284177e-05 1.1768460529946119e-09
1.406013105773186 197572.76595261335 151330849819571.22 0.00010432670915621687 1.3055683371115371e-09
1.403203888778634 201687.01523708118 150522963436617.38 0.00010707080758788237 1.3399086134921076e-09
1.4004002846052503 121003.52267630053 149534718868250.66 6.46624081648512e-05 8.092001883717194e-10
1.3976022820386067 168768.63882906525 153526049308546.56 8.784267909533342e-05 1.099283408836276e-09
1.3948098698866815 145551.59847896147 152150952542878.0 7.644308458648322e-05 9.566262717806071e-10
1.3920230369798152 117815.02128455974 154966826673675.62 6.0751614724275574e-05 7.602596233879847e-10
1.3892417721706647 155926.78571979163 155405279694450.03 8.017719465853701e-05 1.003355780616765e-09
1.3864660643341598 97153.18771533584 156211257977758.75 4.969819600046035e-05 6.219346094067589e-10
1.3836959023674582 138237.72785198584 157211531257517.84 7.026484434624355e-05 8.793103581285505e-10
1.380931275189901 129296.27436670895 157482456766763.97 6.560693199654867e-05 8.210201759691902e-10
1.3781721717429682 156652.20092422483 158505164957284.28 7.897488132417983e-05 9.88309756129658e-10
1.3754185809902353 218455.23161587815 156049689925698.12 0.00011186531222673005 1.399908142847922e-09
1.3726704919173276 195054.09728393465 158566680083069.5 9.829672386613947e-05 1.2301077198674414e-09
1.3699278935318786 280100.40321898274 160706242457871.78 0.0001392761928281752 1.7429341818654584e-09
1.3671907748634833 324660.0741373007 161341961397482.53 0.0001607968181441412 2.012248216925213e-09
1.3644591249636562 317010.23999388306 162102954501444.3 0.00015627095274502737 1.955610500554193e-09
1.3617329329057868 224288.05690129977 163126240119023.72 0.0001098697715804223 1.374935490069837e-09
1.3590121877850962 204588.11445260778 163702680653617.06 9.986665603942875e-05 1.2497542107175466e-09
1.3562968787185925 257011.56457701803 161496524653640.44 0.000127170208680112 1.5914371230478642e-09
1.353586994845029 336576.8772464986 165121122956835.25 0.00016288366872923673 2.0383635431941923e-09
1.350882525324859 379188.1276674399 166108321806809.25 0.00018241445081376335 2.282776224230663e-09
1.348183459340194 392640.7150170112 166851562316663.3 0.0001880446378133552 2.3532336740834852e-09
1.3454897860947592 559295.8082869992 167621503305089.38 0.000266629214117093 3.3366590637778735e-09
1.3428014948138507 624997.0915780385 167682191639675.03 0.00029784269584407885 3.72727172436455e-09
1.3401185747442925 996923.3062848896 168354780806622.97 0.0004731863356924631 5.921562200422355e-09
1.3374410151543938 647037.6242996957 169963066277171.16 0.000304208172342392 3.8069307554414456e-09
1.3347688053339057 736430.1563267821 170809351352618.0 0.0003445210960772111 4.3114159177766514e-09
1.332101934593978 493788.5425674874 171488782264707.7 0.00023009182655576283 2.8794218260019032e-09
1.329440392267117 787877.4554677054 165360207664059.22 0.00038073566786024795 4.764613364953758e-09
1.3267841677071428 1134395.9990056353 173158315361114.06 0.0005235006600141278 6.551207180780791e-09
1.3241332502891467 1272702.8320147227 173366249095846.1 0.000586622014427294 7.34112226948571e-09
1.321487629409448 1105972.1063227584 174194274009205.66 0.0005073482867104212 6.349072681139398e-09
1.3188472944855532 1079035.635276377 174927282424700.66 0.0004929173871810409 6.1684810986580075e-09
1.3162122349561116 1079242.0371287635 176247233211990.06 0.000489319411154027 6.1234552024465074e-09
1.3135824402808747 1279836.1964270615 176816971650944.56 0.0005783974106526382 7.238197693791485e-09
1.3109578999406533 1352937.5901647427 177947886074550.84 0.0006075483275343995 7.602998945421204e-09
1.3083386034372755 1599388.6145204687 178636402581736.3 0.0007154510663165486 8.953318536453719e-09
1.3057245402935445 1316099.5925654229 179502963001939.97 0.0005858858811240941 7.331910128699097e-09
1.3031157000531979 1421090.1819581997 180153032100824.97 0.0006303415893655802 7.888239045362657e-09
1.3005120722808636 1142185.13158372 178923505614042.9 0.0005101113693933438 6.383650530789036e-09
1.297913646562021 2120350.348549098 181803726855488.0 0.0009319674484132515 1.1662854140688328e-08
1.295320412502956 1888353.6358848815 182842184434476.6 0.0008252828628878715 1.032777879856053e-08
1.2927323597307223 2142378.0039881472 183638408788193.72 0.0009322416007786691 1.1666284946190857e-08
1.2901494778930986 2402497.568997768 178280657587978.75 0.0010768485534821577 1.347592947828439e-08
1.2875717566585472 1850761.049036608 185067461395484.84 0.0007991276958192829 1.0000467046346817e-08
1.2849991857161724 2364982.803576682 183001115330052.34 0.0010326904243250208 1.2923324534450562e-08
1.2824317547756805 4091837.210756758 177907597564871.84 0.001837891003128277 2.2999789029609707e-08
1.2798694535673374 4443219.601715834 186195465643324.88 0.0019068853281021853 2.3863199817267535e-08
1.2773122718419283 5508109.891092082 188420858287297.25 0.002335982139235038 2.9233015607505175e-08
1.2747601993707156 3947886.624884296 189397993926087.75 0.0016656555523864376 2.08443951440423e-08
1.2722132259453995 5115897.038135679 190520739864443.12 0.0021457317893596823 2.6852179147402416e-08
1.269671341378076 8404089.892295636 191469581729258.47 0.0035074121327860726 4.389255889313622e-08
1.267134535501197 8186630.80420639 192512940232368.62 0.0033981392981220727 4.252509360838234e-08
1.2646027981675283 7219056.926664116 193336223980367.34 0.002983754820999465 3.733939133618947e-08
1.2620761192501109 6008768.0049880985 193983446154904.34 0.002475236300383953 3.0975674079889435e-08
1.2595544886422188 4614106.7737538805 194115079440310.0 0.0018994342535842436 2.3769955363888712e-08
1.2570378962573192 4063445.5986746964 195995418912377.34 0.0016567021227389348 2.073234987441885e-08
1.2545263320290327 4508161.765277451 196762592429844.53 0.0018308503812969567 2.2911681075176068e-08
1.2520197859110929 4310230.142548385 197027562494587.22 0.0017481124851734336 2.1876280089831576e-08
1.2495182478773044 5598700.245209354 198748386514180.62 0.002251020777907904 2.816978966926048e-08
1.2470217079215054 5131678.595018268 197935902799338.3 0.0020717186285061024 2.5925961497852235e-08
1.2445301560575266 4464901.309114799 200548270074760.47 0.0017790528226951958 2.2263474561263335e-08
1.24204358231915 3673663.5402024123 201074542615412.25 0.0014599506910688768 1.8270157387496293e-08
1.239561976760071 2563065.9763907497 201707790262738.47 0.0010153903071956857 1.2706826905654845e-08
1.2370853294538569 3226950.034375261 202779550139206.72 0.001271639428137061 1.591358710560302e-08
1.234613630493909 2475660.1753412075 202478935544107.22 0.000977028159283775 1.2226754198843165e-08
1.232146869993422 2000773.3797635967 202736924440274.6 0.0007886075779878548 9.868815881899283e-09
1.2296850380853432 2479242.9505820754 206117856407819.4 0.0009611681455552583 1.2028278353898218e-08
1.2272281249223358 1487216.7508531036 179848716599380.16 0.0006607890303664516 8.269265296821302e-09
1.2247761206767367 1830508.7826186155 208003487850208.16 0.0007032295294278925 8.800375424170002e-09
1.2223290155405195 1071685.7235099757 208983960654263.03 0.00040977965178138145 5.128076433018424e-09
1.2198867997252536 1095328.521428698 210002550358427.12 0.00041678849947271934 5.2157867585856385e-09
1.2174494634620663 933984.7737270613 210945114041688.84 0.00035380684027425655 4.427619847798319e-09
1.215016997001603 1443094.2974930485 211931920633142.88 0.000544119431992571 6.809235216581956e-09
1.2125893906139873 1562544.1935234114 212992733262266.34 0.0005862237672619576 7.336138513229882e-09
1.210166634588785 1706279.9809355782 212529568666923.25 0.0006415445708013646 8.028435721382673e-09
1.207748719234961 1136199.6682083285 214352261538062.56 0.0004235673614865886 5.3006189907008446e-09
1.2053356348808453 725443.1039274815 214218676275330.7 0.00027060880579800144 3.38646058570115e-09
1.2029273718740905 1104652.4221903263 215598916197078.5 0.0004094255821948285 5.123645525103502e-09
1.2005239205816345 899404.1085164997 192401289711333.72 0.00037354487959268017 4.674626193337408e-09
1.1981252713896635 831520.2073506778 208198319418134.72 0.0003191475300244449 3.993885299720867e-09
1.1957314147035705 1383501.8859941347 219661110762580.78 0.0005032948419928644 6.298346945397555e-09
1.1933423409479187 1014573.1766776623 220787636388067.97 0.00036720156665868026 4.5952445221814645e-09
1.1909580405664046 750584.309772159 221078478539939.25 0.00027129945041339876 3.3951034706282415e-09
1.1885785040218164 808864.4887767278 221455166991572.4 0.00029186757577798867 3.652497703101728e-09
1.1862037217959989 794954.3112448601 215339278160989.72 0.0002949951090129782 3.691636370446754e-09
1.1838336843898132 817384.5686959402 222071715163254.72 0.00029412306772497074 3.68072344600502e-09
1.1814683823231 661904.7291571287 225639153747792.28 0.00023441042442471895 2.933465749020542e-09
1.1791078061346425 921849.4009766165 209780474283018.4 0.00035114849733488803 4.3943527352928655e-09
1.1767519463821254 1161754.8207104732 227893717096597.62 0.0004073596704185931 5.097792231885176e-09
1.1744007936421013 489306.5911429665 228457300337203.9 0.00017114803800589645 2.141785753489812e-09
1.1720543385099493 250335.64015351929 230264566129561.56 8.687433061336242e-05 1.08716527410763e-09
1.1697125715998393 617780.936611935 231104038797947.75 0.0002136106329524802 2.6731723938068236e-09
1.167375483544695 1387918.327908402 232193960806158.78 0.00047764901925327505 5.9774092447954335e-09
1.1650430649961538 741342.179875079 231741358956022.53 0.00025562955308813156 3.199006785904639e-09
1.1627153066245333 643738.9854005686 233729611556965.56 0.0002200857749938714 2.7542038046115255e-09
1.1603921991187902 455655.36131656443 213815221899905.28 0.0001702918109035497 2.1310707313900848e-09
1.1580737331864848 860776.053102061 236641490503581.75 0.0002906666355304858 3.6374688617380584e-09
1.1557598995537448 1220770.0808143658 237685279506808.0 0.0004104190310804232 5.136077772032993e-09
1.153450688965226 1657770.2544716545 238798439862127.44 0.0005547390738412975 6.942131847380511e-09
1.1511460921840766 2222337.181098825 239746733487003.94 0.0007407184342795217 9.269520167286417e-09
1.1488460999919008 2299026.881735451 235212550476024.72 0.0007810511167080827 9.774252594441348e-09
1.14655070318872 2028628.9741408185 241823352811552.9 0.0006703479494489662 8.388887799937502e-09
1.1442598925929384 2278321.6134985285 242571988937344.6 0.0007505338433982441 9.392352445471394e-09
1.1419736590413045 2053123.9995849866 233603999135689.56 0.0007023131590165627 8.788907754924279e-09
1.1396919933888745 3356592.0117495894 244353966480292.7 0.0010976782602171336 1.3736597199948873e-08
1.1374148865089766 1504400.49378117 246297681966599.9 0.0004880890248410502 6.108057866274112e-09
1.1351423292931746 1518307.5068561267 246958667568196.44 0.0004912825803408662 6.14802275136528e-09
1.13287431265123 3590032.4186602384 232161766018130.66 0.001235673039294636 1.5463495476597447e-08
1.1306108275110678 2468109.4926104643 249623546304173.38 0.0007900867398899055 9.887326452781833e-09
1.128351864818738 2802812.0001216554 250807030237580.25 0.0008929973330395553 1.1175173189789198e-08
1.126097415538381 1339793.4122986444 238469073443517.2 0.0004489538220844252 5.618310974047469e-09
1.1238474706521906 2307797.8089077286 253101021316114.88 0.0007286177693083772 9.118089673867276e-09
1.1216020211603779 2488387.7351113665 253806310388068.72 0.0007834504525707281 9.804278433056423e-09
1.1193610580811364 3608842.9649347416 255157763982987.72 0.001130199462359861 1.4143574973385313e-08
1.117124572450605 4428129.097261674 254091607371723.25 0.0013925982741769148 1.7427293813697448e-08
1.1148925553228315 5544656.564306784 257437492849754.06 0.0017210708673113958 2.153787508932416e-08
1.1126649977697387 6683298.422787713 258633123166072.34 0.0020649170434245143 2.5840844904062282e-08
1.1104418908810885 9816338.814024167 260271303275085.06 0.0030138327819267704 3.771579382936856e-08
1.1082232257644429 10339846.505581072 261204515336255.8 0.0031632193673090817 3.958525177970335e-08
